champion_id,champion_name,patch,games_played,wins,bans,winrate,pickrate,banrate,opgg_winrate,opgg_pickrate,opgg_banrate,opgg_tier,top_games,jungle_games,mid_games,adc_games,support_games,updated_at,opgg_updated_at
136,Aurelion Sol,15.9,1,1,0,1.0,0.0015384615384615385,0.0,0.5085,0.0169,0.0016,A,0,0,1,0,0,2025-12-10 14:32:18,2025-12-10T17:25:09.288731
166,Akshan,15.9,1,0,7,0.0,0.0015384615384615385,0.01076923076923077,0.5242,0.0246,0.0218,A,0,0,1,0,0,2025-12-10 14:32:18,2025-12-10T17:25:09.288731
233,Briar,15.9,1,1,0,1.0,0.0015384615384615385,0.0,0.5,0.0124,0.0043,B,0,1,0,0,0,2025-12-10 14:32:18,2025-12-10T17:25:09.288731
360,Samira,15.9,1,1,1,1.0,0.0015384615384615385,0.0015384615384615385,0.5047,0.0145,0.0045,C,0,0,0,1,0,2025-12-10 14:32:18,2025-12-10T17:25:09.288731
888,Renata Glasc,15.9,1,0,0,0.0,0.0015384615384615385,0.0,0.4876,0.0234,0.0032,B,0,0,0,0,1,2025-12-10 14:32:18,2025-12-10T17:25:09.288731
895,Nilah,15.9,1,0,1,0.0,0.0015384615384615385,0.0015384615384615385,0.4688,0.0066,0.0032,D,0,0,0,1,0,2025-12-10 14:32:18,2025-12-10T17:25:09.288731
897,K'Sante,15.9,1,0,1,0.0,0.0015384615384615385,0.0015384615384615385,0.5138,0.1257,0.5767,S,1,0,0,0,0,2025-12-10 14:32:18,2025-12-10T17:25:09.288731
421,Rek'Sai,15.9,0,0,0,,,,0.5447,0.0295,0.0209,S,0,0,0,0,0,2025-12-10 16:25:09,2025-12-10T17:25:09.288731
246,Qiyana,15.9,0,0,0,,,,0.5467,0.0231,0.2417,S,0,0,0,0,0,2025-12-10 16:25:09,2025-12-10T17:25:09.288731
200,Bel'Veth,15.9,0,0,0,,,,0.5322,0.0158,0.0144,S,0,0,0,0,0,2025-12-10 16:25:09,2025-12-10T17:25:09.288731
72,Skarner,15.9,0,0,0,,,,0.5106,0.0065,0.0008,A,0,0,0,0,0,2025-12-10 16:25:09,2025-12-10T17:25:09.288731
69,Cassiopeia,15.9,0,0,0,,,,0.5139,0.0125,0.0172,A,0,0,0,0,0,2025-12-10 16:25:09,2025-12-10T17:25:09.288731
14,Sion,15.9,0,0,0,,,,0.5054,0.0069,0.0083,A,0,0,0,0,0,2025-12-10 16:25:09,2025-12-10T17:25:09.288731
115,Ziggs,15.9,0,0,0,,,,0.498,0.019,0.0094,D,0,0,0,0,0,2025-12-10 16:25:09,2025-12-10T17:25:09.288731
429,Kalista,15.9,0,0,0,,,,0.4617,0.0167,0.0017,D,0,0,0,0,0,2025-12-10 16:25:09,2025-12-10T17:25:09.288731
44,Taric,15.9,0,0,0,,,,0.5156,0.0112,0.0012,A,0,0,0,0,0,2025-12-10 16:25:09,2025-12-10T17:25:09.288731
145,Kai'Sa,15.8,17,10,0,0.5882352941176471,0.026153846153846156,0.0,,,,,0,0,0,17,0,2025-12-10 14:32:18,
21,Miss Fortune,15.8,16,7,1,0.4375,0.024615384615384615,0.0015384615384615385,,,,,0,0,1,15,0,2025-12-10 14:32:18,
103,Ahri,15.8,15,8,3,0.5333333333333333,0.023076923076923078,0.004615384615384616,,,,,0,0,15,0,0,2025-12-10 14:32:18,
110,Varus,15.8,15,7,5,0.4666666666666667,0.023076923076923078,0.007692307692307693,,,,,3,0,0,12,0,2025-12-10 14:32:18,
112,Viktor,15.8,11,5,1,0.45454545454545453,0.016923076923076923,0.0015384615384615385,,,,,0,0,11,0,0,2025-12-10 14:32:18,
117,Lulu,15.8,11,5,13,0.45454545454545453,0.016923076923076923,0.02,,,,,0,0,0,0,11,2025-12-10 14:32:18,
201,Braum,15.8,11,6,11,0.5454545454545454,0.016923076923076923,0.016923076923076923,,,,,0,0,0,0,11,2025-12-10 14:32:18,
202,Jhin,15.8,11,5,1,0.45454545454545453,0.016923076923076923,0.0015384615384615385,,,,,1,0,1,9,0,2025-12-10 14:32:18,
86,Garen,15.8,10,7,2,0.7,0.015384615384615385,0.003076923076923077,,,,,10,0,0,0,0,2025-12-10 14:32:18,
91,Talon,15.8,10,7,23,0.7,0.015384615384615385,0.03538461538461539,,,,,0,9,1,0,0,2025-12-10 14:32:18,
92,Riven,15.8,10,6,4,0.6,0.015384615384615385,0.006153846153846154,,,,,10,0,0,0,0,2025-12-10 14:32:18,
526,Rell,15.8,10,8,3,0.8,0.015384615384615385,0.004615384615384616,,,,,0,0,0,0,10,2025-12-10 14:32:18,
18,Tristana,15.8,9,6,10,0.6666666666666666,0.013846153846153847,0.015384615384615385,,,,,0,0,0,9,0,2025-12-10 14:32:18,
78,Poppy,15.8,9,6,5,0.6666666666666666,0.013846153846153847,0.007692307692307693,,,,,2,0,0,0,7,2025-12-10 14:32:18,
238,Zed,15.8,9,6,6,0.6666666666666666,0.013846153846153847,0.009230769230769232,,,,,0,5,4,0,0,2025-12-10 14:32:18,
910,Hwei,15.8,9,3,1,0.3333333333333333,0.013846153846153847,0.0015384615384615385,,,,,0,0,8,1,0,2025-12-10 14:32:18,
80,Pantheon,15.8,8,2,5,0.25,0.012307692307692308,0.007692307692307693,,,,,2,4,1,0,1,2025-12-10 14:32:18,
90,Malzahar,15.8,8,6,0,0.75,0.012307692307692308,0.0,,,,,0,0,8,0,0,2025-12-10 14:32:18,
126,Jayce,15.8,8,5,9,0.625,0.012307692307692308,0.013846153846153847,,,,,7,0,1,0,0,2025-12-10 14:32:18,
163,Taliyah,15.8,8,3,0,0.375,0.012307692307692308,0.0,,,,,0,3,5,0,0,2025-12-10 14:32:18,
5,Xin Zhao,15.8,7,1,1,0.14285714285714285,0.01076923076923077,0.0015384615384615385,,,,,0,7,0,0,0,2025-12-10 14:32:18,
22,Ashe,15.8,7,2,0,0.2857142857142857,0.01076923076923077,0.0,,,,,0,0,0,6,1,2025-12-10 14:32:18,
59,Jarvan IV,15.8,7,5,5,0.7142857142857143,0.01076923076923077,0.007692307692307693,,,,,0,7,0,0,0,2025-12-10 14:32:18,
81,Ezreal,15.8,7,1,8,0.14285714285714285,0.01076923076923077,0.012307692307692308,,,,,0,0,1,6,0,2025-12-10 14:32:18,
120,Hecarim,15.8,7,3,6,0.42857142857142855,0.01076923076923077,0.009230769230769232,,,,,0,7,0,0,0,2025-12-10 14:32:18,
245,Ekko,15.8,7,3,0,0.42857142857142855,0.01076923076923077,0.0,,,,,0,3,4,0,0,2025-12-10 14:32:18,
555,Pyke,15.8,7,3,32,0.42857142857142855,0.01076923076923077,0.04923076923076923,,,,,0,0,0,0,7,2025-12-10 14:32:18,
42,Corki,15.8,6,3,1,0.5,0.009230769230769232,0.0015384615384615385,,,,,0,0,1,5,0,2025-12-10 14:32:18,
51,Caitlyn,15.8,6,5,1,0.8333333333333334,0.009230769230769232,0.0015384615384615385,,,,,0,0,0,6,0,2025-12-10 14:32:18,
83,Yorick,15.8,6,4,8,0.6666666666666666,0.009230769230769232,0.012307692307692308,,,,,5,1,0,0,0,2025-12-10 14:32:18,
107,Rengar,15.8,6,4,17,0.6666666666666666,0.009230769230769232,0.026153846153846156,,,,,0,6,0,0,0,2025-12-10 14:32:18,
114,Fiora,15.8,6,1,10,0.16666666666666666,0.009230769230769232,0.015384615384615385,,,,,6,0,0,0,0,2025-12-10 14:32:18,
222,Jinx,15.8,6,3,0,0.5,0.009230769230769232,0.0,,,,,0,0,0,6,0,2025-12-10 14:32:18,
523,Aphelios,15.8,6,4,0,0.6666666666666666,0.009230769230769232,0.0,,,,,0,0,0,6,0,2025-12-10 14:32:18,
800,Mel,15.8,6,5,11,0.8333333333333334,0.009230769230769232,0.016923076923076923,,,,,0,0,5,1,0,2025-12-10 14:32:18,
887,Gwen,15.8,6,2,54,0.3333333333333333,0.009230769230769232,0.08307692307692308,,,,,5,1,0,0,0,2025-12-10 14:32:18,
950,Naafiri,15.8,6,0,42,0.0,0.009230769230769232,0.06461538461538462,,,,,0,5,1,0,0,2025-12-10 14:32:18,
8,Vladimir,15.8,5,3,3,0.6,0.007692307692307693,0.004615384615384616,,,,,3,0,2,0,0,2025-12-10 14:32:18,
20,Nunu & Willump,15.8,5,3,0,0.6,0.007692307692307693,0.0,,,,,0,5,0,0,0,2025-12-10 14:32:18,
24,Jax,15.8,5,4,6,0.8,0.007692307692307693,0.009230769230769232,,,,,3,2,0,0,0,2025-12-10 14:32:18,
30,Karthus,15.8,5,3,3,0.6,0.007692307692307693,0.004615384615384616,,,,,0,5,0,0,0,2025-12-10 14:32:18,
35,Shaco,15.8,5,1,6,0.2,0.007692307692307693,0.009230769230769232,,,,,0,4,0,0,1,2025-12-10 14:32:18,
36,Dr. Mundo,15.8,5,2,1,0.4,0.007692307692307693,0.0015384615384615385,,,,,3,2,0,0,0,2025-12-10 14:32:18,
37,Sona,15.8,5,1,1,0.2,0.007692307692307693,0.0015384615384615385,,,,,0,0,0,0,5,2025-12-10 14:32:18,
40,Janna,15.8,5,5,3,1.0,0.007692307692307693,0.004615384615384616,,,,,0,0,0,0,5,2025-12-10 14:32:18,
43,Karma,15.8,5,1,1,0.2,0.007692307692307693,0.0015384615384615385,,,,,0,0,0,0,5,2025-12-10 14:32:18,
76,Nidalee,15.8,5,3,1,0.6,0.007692307692307693,0.0015384615384615385,,,,,2,2,0,0,1,2025-12-10 14:32:18,
89,Leona,15.8,5,4,0,0.8,0.007692307692307693,0.0,,,,,0,0,0,0,5,2025-12-10 14:32:18,
106,Volibear,15.8,5,2,2,0.4,0.007692307692307693,0.003076923076923077,,,,,2,3,0,0,0,2025-12-10 14:32:18,
111,Nautilus,15.8,5,3,7,0.6,0.007692307692307693,0.01076923076923077,,,,,0,0,0,0,5,2025-12-10 14:32:18,
147,Seraphine,15.8,5,2,0,0.4,0.007692307692307693,0.0,,,,,0,0,0,3,2,2025-12-10 14:32:18,
234,Viego,15.8,5,3,5,0.6,0.007692307692307693,0.007692307692307693,,,,,0,5,0,0,0,2025-12-10 14:32:18,
236,Lucian,15.8,5,3,0,0.6,0.007692307692307693,0.0,,,,,0,0,0,5,0,2025-12-10 14:32:18,
254,Vi,15.8,5,2,6,0.4,0.007692307692307693,0.009230769230769232,,,,,0,5,0,0,0,2025-12-10 14:32:18,
432,Bard,15.8,5,1,1,0.2,0.007692307692307693,0.0015384615384615385,,,,,0,0,0,0,5,2025-12-10 14:32:18,
517,Sylas,15.8,5,3,14,0.6,0.007692307692307693,0.02153846153846154,,,,,1,0,3,0,1,2025-12-10 14:32:18,
902,Milio,15.8,5,2,1,0.4,0.007692307692307693,0.0015384615384615385,,,,,0,0,0,0,5,2025-12-10 14:32:18,
4,Twisted Fate,15.8,4,4,0,1.0,0.006153846153846154,0.0,,,,,0,0,4,0,0,2025-12-10 14:32:18,
9,Fiddlesticks,15.8,4,2,3,0.5,0.006153846153846154,0.004615384615384616,,,,,0,1,0,0,3,2025-12-10 14:32:18,
13,Ryze,15.8,4,1,1,0.25,0.006153846153846154,0.0015384615384615385,,,,,1,0,3,0,0,2025-12-10 14:32:18,
14,Sion,15.8,4,3,0,0.75,0.006153846153846154,0.0,,,,,2,0,2,0,0,2025-12-10 14:32:18,
38,Kassadin,15.8,4,1,4,0.25,0.006153846153846154,0.006153846153846154,,,,,0,0,4,0,0,2025-12-10 14:32:18,
44,Taric,15.8,4,3,0,0.75,0.006153846153846154,0.0,,,,,0,0,0,0,4,2025-12-10 14:32:18,
56,Nocturne,15.8,4,3,0,0.75,0.006153846153846154,0.0,,,,,0,4,0,0,0,2025-12-10 14:32:18,
60,Elise,15.8,4,2,3,0.5,0.006153846153846154,0.004615384615384616,,,,,0,1,0,0,3,2025-12-10 14:32:18,
61,Orianna,15.8,4,3,3,0.75,0.006153846153846154,0.004615384615384616,,,,,0,0,4,0,0,2025-12-10 14:32:18,
79,Gragas,15.8,4,2,0,0.5,0.006153846153846154,0.0,,,,,3,1,0,0,0,2025-12-10 14:32:18,
98,Shen,15.8,4,1,1,0.25,0.006153846153846154,0.0015384615384615385,,,,,4,0,0,0,0,2025-12-10 14:32:18,
121,Kha'Zix,15.8,4,2,1,0.5,0.006153846153846154,0.0015384615384615385,,,,,0,4,0,0,0,2025-12-10 14:32:18,
134,Syndra,15.8,4,2,9,0.5,0.006153846153846154,0.013846153846153847,,,,,0,0,3,1,0,2025-12-10 14:32:18,
141,Kayn,15.8,4,2,1,0.5,0.006153846153846154,0.0015384615384615385,,,,,0,4,0,0,0,2025-12-10 14:32:18,
157,Yasuo,15.8,4,1,12,0.25,0.006153846153846154,0.018461538461538463,,,,,0,0,2,2,0,2025-12-10 14:32:18,
161,Vel'Koz,15.8,4,1,0,0.25,0.006153846153846154,0.0,,,,,0,0,1,1,2,2025-12-10 14:32:18,
166,Akshan,15.8,4,1,12,0.25,0.006153846153846154,0.018461538461538463,,,,,0,0,4,0,0,2025-12-10 14:32:18,
235,Senna,15.8,4,1,0,0.25,0.006153846153846154,0.0,,,,,0,0,0,0,4,2025-12-10 14:32:18,
412,Thresh,15.8,4,1,1,0.25,0.006153846153846154,0.0015384615384615385,,,,,0,0,0,0,4,2025-12-10 14:32:18,
497,Rakan,15.8,4,2,3,0.5,0.006153846153846154,0.004615384615384616,,,,,0,0,0,0,4,2025-12-10 14:32:18,
516,Ornn,15.8,4,1,0,0.25,0.006153846153846154,0.0,,,,,4,0,0,0,0,2025-12-10 14:32:18,
777,Yone,15.8,4,2,1,0.5,0.006153846153846154,0.0015384615384615385,,,,,1,0,3,0,0,2025-12-10 14:32:18,
799,Ambessa,15.8,4,4,14,1.0,0.006153846153846154,0.02153846153846154,,,,,4,0,0,0,0,2025-12-10 14:32:18,
875,Sett,15.8,4,3,0,0.75,0.006153846153846154,0.0,,,,,4,0,0,0,0,2025-12-10 14:32:18,
3,Galio,15.8,3,1,0,0.3333333333333333,0.004615384615384616,0.0,,,,,1,0,2,0,0,2025-12-10 14:32:18,
12,Alistar,15.8,3,2,0,0.6666666666666666,0.004615384615384616,0.0,,,,,0,0,0,0,3,2025-12-10 14:32:18,
19,Warwick,15.8,3,2,0,0.6666666666666666,0.004615384615384616,0.0,,,,,1,2,0,0,0,2025-12-10 14:32:18,
27,Singed,15.8,3,2,0,0.6666666666666666,0.004615384615384616,0.0,,,,,3,0,0,0,0,2025-12-10 14:32:18,
29,Twitch,15.8,3,1,4,0.3333333333333333,0.004615384615384616,0.006153846153846154,,,,,0,0,0,3,0,2025-12-10 14:32:18,
63,Brand,15.8,3,1,1,0.3333333333333333,0.004615384615384616,0.0015384615384615385,,,,,0,2,0,0,1,2025-12-10 14:32:18,
67,Vayne,15.8,3,1,1,0.3333333333333333,0.004615384615384616,0.0015384615384615385,,,,,2,0,0,1,0,2025-12-10 14:32:18,
84,Akali,15.8,3,2,4,0.6666666666666666,0.004615384615384616,0.006153846153846154,,,,,0,0,3,0,0,2025-12-10 14:32:18,
99,Lux,15.8,3,1,0,0.3333333333333333,0.004615384615384616,0.0,,,,,0,0,2,1,0,2025-12-10 14:32:18,
115,Ziggs,15.8,3,0,0,0.0,0.004615384615384616,0.0,,,,,0,0,1,2,0,2025-12-10 14:32:18,
133,Quinn,15.8,3,2,0,0.6666666666666666,0.004615384615384616,0.0,,,,,2,0,1,0,0,2025-12-10 14:32:18,
150,Gnar,15.8,3,2,7,0.6666666666666666,0.004615384615384616,0.01076923076923077,,,,,3,0,0,0,0,2025-12-10 14:32:18,
164,Camille,15.8,3,1,1,0.3333333333333333,0.004615384615384616,0.0015384615384615385,,,,,3,0,0,0,0,2025-12-10 14:32:18,
268,Azir,15.8,3,3,2,1.0,0.004615384615384616,0.003076923076923077,,,,,0,0,3,0,0,2025-12-10 14:32:18,
429,Kalista,15.8,3,2,0,0.6666666666666666,0.004615384615384616,0.0,,,,,0,0,0,3,0,2025-12-10 14:32:18,
893,Aurora,15.8,3,2,5,0.6666666666666666,0.004615384615384616,0.007692307692307693,,,,,2,0,1,0,0,2025-12-10 14:32:18,
897,K'Sante,15.8,3,2,1,0.6666666666666666,0.004615384615384616,0.0015384615384615385,,,,,2,0,0,0,1,2025-12-10 14:32:18,
7,LeBlanc,15.8,2,0,14,0.0,0.003076923076923077,0.02153846153846154,,,,,0,0,2,0,0,2025-12-10 14:32:18,
10,Kayle,15.8,2,0,3,0.0,0.003076923076923077,0.004615384615384616,,,,,2,0,0,0,0,2025-12-10 14:32:18,
26,Zilean,15.8,2,1,1,0.5,0.003076923076923077,0.0015384615384615385,,,,,0,0,0,0,2,2025-12-10 14:32:18,
28,Evelynn,15.8,2,1,1,0.5,0.003076923076923077,0.0015384615384615385,,,,,0,2,0,0,0,2025-12-10 14:32:18,
32,Amumu,15.8,2,1,0,0.5,0.003076923076923077,0.0,,,,,0,2,0,0,0,2025-12-10 14:32:18,
50,Swain,15.8,2,0,0,0.0,0.003076923076923077,0.0,,,,,0,0,0,1,1,2025-12-10 14:32:18,
53,Blitzcrank,15.8,2,0,8,0.0,0.003076923076923077,0.012307692307692308,,,,,0,0,0,0,2,2025-12-10 14:32:18,
54,Malphite,15.8,2,1,9,0.5,0.003076923076923077,0.013846153846153847,,,,,2,0,0,0,0,2025-12-10 14:32:18,
55,Katarina,15.8,2,0,4,0.0,0.003076923076923077,0.006153846153846154,,,,,0,0,2,0,0,2025-12-10 14:32:18,
57,Maokai,15.8,2,1,0,0.5,0.003076923076923077,0.0,,,,,0,0,0,0,2,2025-12-10 14:32:18,
68,Rumble,15.8,2,2,0,1.0,0.003076923076923077,0.0,,,,,1,1,0,0,0,2025-12-10 14:32:18,
77,Udyr,15.8,2,1,2,0.5,0.003076923076923077,0.003076923076923077,,,,,0,2,0,0,0,2025-12-10 14:32:18,
82,Mordekaiser,15.8,2,0,1,0.0,0.003076923076923077,0.0015384615384615385,,,,,1,0,1,0,0,2025-12-10 14:32:18,
119,Draven,15.8,2,2,44,1.0,0.003076923076923077,0.06769230769230769,,,,,0,0,0,2,0,2025-12-10 14:32:18,
127,Lissandra,15.8,2,0,0,0.0,0.003076923076923077,0.0,,,,,0,0,2,0,0,2025-12-10 14:32:18,
131,Diana,15.8,2,2,2,1.0,0.003076923076923077,0.003076923076923077,,,,,0,2,0,0,0,2025-12-10 14:32:18,
142,Zoe,15.8,2,1,4,0.5,0.003076923076923077,0.006153846153846154,,,,,0,0,2,0,0,2025-12-10 14:32:18,
246,Qiyana,15.8,2,1,1,0.5,0.003076923076923077,0.0015384615384615385,,,,,0,1,1,0,0,2025-12-10 14:32:18,
266,Aatrox,15.8,2,0,5,0.0,0.003076923076923077,0.007692307692307693,,,,,2,0,0,0,0,2025-12-10 14:32:18,
267,Nami,15.8,2,1,0,0.5,0.003076923076923077,0.0,,,,,0,0,0,0,2,2025-12-10 14:32:18,
420,Illaoi,15.8,2,0,0,0.0,0.003076923076923077,0.0,,,,,2,0,0,0,0,2025-12-10 14:32:18,
518,Neeko,15.8,2,0,0,0.0,0.003076923076923077,0.0,,,,,0,1,0,0,1,2025-12-10 14:32:18,
2,Olaf,15.8,1,0,1,0.0,0.0015384615384615385,0.0015384615384615385,,,,,0,1,0,0,0,2025-12-10 14:32:18,
6,Urgot,15.8,1,0,0,0.0,0.0015384615384615385,0.0,,,,,1,0,0,0,0,2025-12-10 14:32:18,
11,Master Yi,15.8,1,1,1,1.0,0.0015384615384615385,0.0015384615384615385,,,,,0,1,0,0,0,2025-12-10 14:32:18,
15,Sivir,15.8,1,0,0,0.0,0.0015384615384615385,0.0,,,,,0,0,0,1,0,2025-12-10 14:32:18,
17,Teemo,15.8,1,1,1,1.0,0.0015384615384615385,0.0015384615384615385,,,,,1,0,0,0,0,2025-12-10 14:32:18,
25,Morgana,15.8,1,1,8,1.0,0.0015384615384615385,0.012307692307692308,,,,,0,1,0,0,0,2025-12-10 14:32:18,
31,Cho'Gath,15.8,1,0,3,0.0,0.0015384615384615385,0.004615384615384616,,,,,1,0,0,0,0,2025-12-10 14:32:18,
39,Irelia,15.8,1,0,6,0.0,0.0015384615384615385,0.009230769230769232,,,,,0,0,1,0,0,2025-12-10 14:32:18,
41,Gangplank,15.8,1,0,0,0.0,0.0015384615384615385,0.0,,,,,1,0,0,0,0,2025-12-10 14:32:18,
45,Veigar,15.8,1,1,0,1.0,0.0015384615384615385,0.0,,,,,0,0,1,0,0,2025-12-10 14:32:18,
58,Renekton,15.8,1,1,9,1.0,0.0015384615384615385,0.013846153846153847,,,,,1,0,0,0,0,2025-12-10 14:32:18,
62,Wukong,15.8,1,0,0,0.0,0.0015384615384615385,0.0,,,,,1,0,0,0,0,2025-12-10 14:32:18,
64,Lee Sin,15.8,1,0,2,0.0,0.0015384615384615385,0.003076923076923077,,,,,0,1,0,0,0,2025-12-10 14:32:18,
69,Cassiopeia,15.8,1,1,3,1.0,0.0015384615384615385,0.004615384615384616,,,,,1,0,0,0,0,2025-12-10 14:32:18,
74,Heimerdinger,15.8,1,1,0,1.0,0.0015384615384615385,0.0,,,,,1,0,0,0,0,2025-12-10 14:32:18,
75,Nasus,15.8,1,1,0,1.0,0.0015384615384615385,0.0,,,,,0,0,1,0,0,2025-12-10 14:32:18,
85,Kennen,15.8,1,0,2,0.0,0.0015384615384615385,0.003076923076923077,,,,,1,0,0,0,0,2025-12-10 14:32:18,
96,Kog'Maw,15.8,1,0,0,0.0,0.0015384615384615385,0.0,,,,,0,0,0,1,0,2025-12-10 14:32:18,
101,Xerath,15.8,1,1,0,1.0,0.0015384615384615385,0.0,,,,,0,0,0,0,1,2025-12-10 14:32:18,
104,Graves,15.8,1,1,0,1.0,0.0015384615384615385,0.0,,,,,0,1,0,0,0,2025-12-10 14:32:18,
122,Darius,15.8,1,1,8,1.0,0.0015384615384615385,0.012307692307692308,,,,,1,0,0,0,0,2025-12-10 14:32:18,
143,Zyra,15.8,1,1,3,1.0,0.0015384615384615385,0.004615384615384616,,,,,0,0,0,0,1,2025-12-10 14:32:18,
154,Zac,15.8,1,0,0,0.0,0.0015384615384615385,0.0,,,,,1,0,0,0,0,2025-12-10 14:32:18,
200,Bel'Veth,15.8,1,0,10,0.0,0.0015384615384615385,0.015384615384615385,,,,,0,1,0,0,0,2025-12-10 14:32:18,
203,Kindred,15.8,1,1,3,1.0,0.0015384615384615385,0.004615384615384616,,,,,0,1,0,0,0,2025-12-10 14:32:18,
221,Zeri,15.8,1,0,0,0.0,0.0015384615384615385,0.0,,,,,0,0,0,1,0,2025-12-10 14:32:18,
223,Tahm Kench,15.8,1,1,0,1.0,0.0015384615384615385,0.0,,,,,1,0,0,0,0,2025-12-10 14:32:18,
240,Kled,15.8,1,0,0,0.0,0.0015384615384615385,0.0,,,,,1,0,0,0,0,2025-12-10 14:32:18,
427,Ivern,15.8,1,0,0,0.0,0.0015384615384615385,0.0,,,,,0,1,0,0,0,2025-12-10 14:32:18,
498,Xayah,15.8,1,0,0,0.0,0.0015384615384615385,0.0,,,,,0,0,0,1,0,2025-12-10 14:32:18,
711,Vex,15.8,1,1,2,1.0,0.0015384615384615385,0.003076923076923077,,,,,0,0,1,0,0,2025-12-10 14:32:18,
876,Lillia,15.8,1,1,1,1.0,0.0015384615384615385,0.0015384615384615385,,,,,0,1,0,0,0,2025-12-10 14:32:18,
888,Renata Glasc,15.8,1,1,0,1.0,0.0015384615384615385,0.0,,,,,0,0,0,0,1,2025-12-10 14:32:18,
895,Nilah,15.8,1,0,0,0.0,0.0015384615384615385,0.0,,,,,0,0,0,1,0,2025-12-10 14:32:18,
901,Smolder,15.8,1,0,0,0.0,0.0015384615384615385,0.0,,,,,0,0,0,1,0,2025-12-10 14:32:18,
163,Taliyah,15.7,11,5,0,0.45454545454545453,0.02972972972972973,0.0,,,,,0,1,10,0,0,2025-12-10 14:32:18,
110,Varus,15.7,8,5,1,0.625,0.021621621621621623,0.002702702702702703,,,,,1,0,1,6,0,2025-12-10 14:32:18,
111,Nautilus,15.7,8,5,1,0.625,0.021621621621621623,0.002702702702702703,,,,,0,0,0,0,8,2025-12-10 14:32:18,
201,Braum,15.7,8,6,8,0.75,0.021621621621621623,0.021621621621621623,,,,,0,0,0,0,8,2025-12-10 14:32:18,
42,Corki,15.7,7,4,5,0.5714285714285714,0.01891891891891892,0.013513513513513514,,,,,0,0,1,6,0,2025-12-10 14:32:18,
81,Ezreal,15.7,7,1,4,0.14285714285714285,0.01891891891891892,0.010810810810810811,,,,,0,0,0,7,0,2025-12-10 14:32:18,
91,Talon,15.7,7,4,4,0.5714285714285714,0.01891891891891892,0.010810810810810811,,,,,0,7,0,0,0,2025-12-10 14:32:18,
145,Kai'Sa,15.7,7,2,3,0.2857142857142857,0.01891891891891892,0.008108108108108109,,,,,0,0,0,7,0,2025-12-10 14:32:18,
202,Jhin,15.7,7,2,0,0.2857142857142857,0.01891891891891892,0.0,,,,,0,0,0,7,0,2025-12-10 14:32:18,
234,Viego,15.7,7,5,3,0.7142857142857143,0.01891891891891892,0.008108108108108109,,,,,0,7,0,0,0,2025-12-10 14:32:18,
526,Rell,15.7,7,1,3,0.14285714285714285,0.01891891891891892,0.008108108108108109,,,,,0,0,0,0,7,2025-12-10 14:32:18,
59,Jarvan IV,15.7,6,4,2,0.6666666666666666,0.016216216216216217,0.005405405405405406,,,,,0,6,0,0,0,2025-12-10 14:32:18,
89,Leona,15.7,6,2,0,0.3333333333333333,0.016216216216216217,0.0,,,,,0,0,0,0,6,2025-12-10 14:32:18,
103,Ahri,15.7,6,3,4,0.5,0.016216216216216217,0.010810810810810811,,,,,0,0,6,0,0,2025-12-10 14:32:18,
143,Zyra,15.7,6,4,2,0.6666666666666666,0.016216216216216217,0.005405405405405406,,,,,0,3,0,2,1,2025-12-10 14:32:18,
799,Ambessa,15.7,6,5,9,0.8333333333333334,0.016216216216216217,0.024324324324324326,,,,,4,1,1,0,0,2025-12-10 14:32:18,
800,Mel,15.7,6,3,5,0.5,0.016216216216216217,0.013513513513513514,,,,,0,0,2,4,0,2025-12-10 14:32:18,
18,Tristana,15.7,5,2,15,0.4,0.013513513513513514,0.04054054054054054,,,,,0,0,2,3,0,2025-12-10 14:32:18,
31,Cho'Gath,15.7,5,4,2,0.8,0.013513513513513514,0.005405405405405406,,,,,1,0,4,0,0,2025-12-10 14:32:18,
79,Gragas,15.7,5,3,1,0.6,0.013513513513513514,0.002702702702702703,,,,,4,0,1,0,0,2025-12-10 14:32:18,
92,Riven,15.7,5,1,3,0.2,0.013513513513513514,0.008108108108108109,,,,,5,0,0,0,0,2025-12-10 14:32:18,
126,Jayce,15.7,5,2,4,0.4,0.013513513513513514,0.010810810810810811,,,,,5,0,0,0,0,2025-12-10 14:32:18,
236,Lucian,15.7,5,4,0,0.8,0.013513513513513514,0.0,,,,,0,0,0,5,0,2025-12-10 14:32:18,
238,Zed,15.7,5,3,6,0.6,0.013513513513513514,0.016216216216216217,,,,,3,0,2,0,0,2025-12-10 14:32:18,
497,Rakan,15.7,5,2,0,0.4,0.013513513513513514,0.0,,,,,0,0,0,0,5,2025-12-10 14:32:18,
777,Yone,15.7,5,4,1,0.8,0.013513513513513514,0.002702702702702703,,,,,3,0,2,0,0,2025-12-10 14:32:18,
950,Naafiri,15.7,5,2,34,0.4,0.013513513513513514,0.0918918918918919,,,,,0,5,0,0,0,2025-12-10 14:32:18,
5,Xin Zhao,15.7,4,2,0,0.5,0.010810810810810811,0.0,,,,,0,3,0,1,0,2025-12-10 14:32:18,
26,Zilean,15.7,4,2,0,0.5,0.010810810810810811,0.0,,,,,0,0,1,0,3,2025-12-10 14:32:18,
40,Janna,15.7,4,2,1,0.5,0.010810810810810811,0.002702702702702703,,,,,1,0,0,0,3,2025-12-10 14:32:18,
43,Karma,15.7,4,0,0,0.0,0.010810810810810811,0.0,,,,,0,0,0,0,4,2025-12-10 14:32:18,
